content_id,title,content_type,genre_id,studio_id,release_year,language,duration_minutes,age_rating,imdb_rating,production_budget,licensing_cost,available_regions,is_original,created_at,updated_at,production_overhead,distribution_cost,technology_cost,localization_cost,contract_administration_cost,contingency_cost,total_content_cost,licensing_cost_ratio,production_cost_ratio,localization_cost_per_region,total_revenue,total_watch_hours,total_views,likes,dislikes,average_completion_rate,average_rewatch_rate,conversions,marketing_spend,attributed_revenue,genre_name,studio_name,total_investment,contribution_profit,content_roi,revenue_per_watch_hour,positive_engagement_rate,portfolio_revenue_percentile,portfolio_roi_percentile,decision
43067,Operation Midnight - Origins (43067),Series,1,128,2015,English,30,TV-MA,8.3,50390.87,7573.02,15,False,2026-09-07 16:37:40.297470,2026-09-07 16:37:40.297504,4336.19,906.82,838.06,5750.83,152.07,1802.99,71750.85,0.1055,0.7627,383.39,12574.24,124.05000000000001,23,13,2,77.38,39.13,0.0,0.0,0.0,Action,Omni Media,71750.85,-59176.61,-0.8248,101.36,0.8667,0.057,0.027,COST_REVIEW
43068,Eternity 5 (43068),Series,14,141,2019,German,47,PG-13,5.9,23280.32,0.0,12,True,2026-09-07 16:37:40.299922,2026-09-07 16:37:40.299949,1667.49,1108.47,355.97,3095.49,0.0,1348.89,30856.63,0.0,0.8085,257.96,42293.71,54.300000000000004,25,3,5,47.94,32.0,0.0,0.0,0.0,Mystery,Nexus Films,30856.63,11437.08,0.3707,778.89,0.375,0.4775,0.5889,MONITOR
43069,Ascendance: Rising (43069),Series,13,45,2016,Hindi,54,TV-PG,6.0,48148.02,0.0,12,True,2026-09-07 16:37:40.301839,2026-09-07 16:37:40.301863,6160.15,2175.33,795.31,2709.14,0.0,2084.02,62071.97,0.0,0.8749,225.76,25586.78,86.0,22,6,0,73.58,36.36,0.0,0.0,0.0,Music,Horizon Media 45,62071.97,-36485.19,-0.5878,297.52,1.0,0.2284,0.1163,COST_REVIEW
43070,Redemption: Revelation (43070),Series,2,22,2022,English,50,G,7.0,15318.73,1632.92,7,False,2026-09-07 16:37:40.304587,2026-09-07 16:37:40.304619,1613.28,498.61,260.58,1514.31,38.7,945.9,21823.03,0.0748,0.7759,216.33,102561.24,212.0,26,8,1,80.87,57.69,0.0,0.0,0.0,Adventure,Apple Studios,21823.03,80738.21,3.6997,483.78,0.8889,0.9221,0.9799,EXPAND
43071,Genesis 2 (43071),Movie,15,263,2018,English,101,R,8.0,26643.06,0.0,11,True,2026-09-07 16:37:40.308623,2026-09-07 16:37:40.308664,2091.33,528.63,502.9,3012.05,0.0,604.65,33382.62,0.0,0.8608,273.82,14999.550000000001,43.41,10,1,2,68.16,10.0,0.0,0.0,0.0,Romance,Atlantic Group,33382.62,-18383.07,-0.5507,345.53,0.3333,0.0839,0.1344,COST_REVIEW
43072,Flight of Freedom (43072),Movie,20,135,2013,English,120,TV-Y,5.8,32916.27,0.0,6,True,2026-09-07 16:37:40.311856,2026-09-07 16:37:40.311888,4198.04,797.11,358.73,1594.27,0.0,1375.37,41239.79,0.0,0.9,265.71,21819.3,67.31,18,7,0,81.34,22.22,0.0,0.0,0.0,Western,Prism Cinema,41239.79,-19420.49,-0.4709,324.16,1.0,0.1731,0.1768,COST_REVIEW
43073,Destiny 5 (43073),Movie,9,91,2022,English,130,G,7.3,34905.48,2341.3,7,False,2026-09-07 16:37:40.314124,2026-09-07 16:37:40.314153,4451.6,1216.74,307.04,1826.11,43.03,2149.56,47240.86,0.0496,0.8331,260.87,38436.08,38.629999999999995,18,2,1,48.98,33.33,0.0,0.0,0.0,Family,Omni Motion Pictures,47240.86,-8804.78,-0.1864,994.98,0.6667,0.423,0.3327,COST_REVIEW
43074,Paradise: Unbound (43074),Movie,1,180,2025,English,133,PG-13,7.4,48717.35,5077.66,3,False,2026-09-07 16:37:40.318637,2026-09-07 16:37:40.318678,5216.27,1842.23,759.34,1605.4,151.33,1396.07,64765.65,0.0784,0.8328,535.13,32216.96,57.269999999999996,16,4,2,59.42,31.25,0.0,0.0,0.0,Action,Orion Films 180,64765.65,-32548.69,-0.5026,562.55,0.6667,0.3289,0.1593,COST_REVIEW
43075,Redemption 5 (43075),Series,14,219,2014,Spanish,36,NC-17,6.6,45947.95,0.0,7,True,2026-09-07 16:37:40.321416,2026-09-07 16:37:40.321521,3897.6,1799.84,626.36,1812.77,0.0,1836.09,55920.61,0.0,0.8914,258.97,88818.29,70.17,15,2,3,46.32,13.33,0.0,0.0,0.0,Mystery,Omni Entertainment 219,55920.61,32897.68,0.5883,1265.76,0.4,0.8757,0.6637,MONITOR
43076,Chronicles of Protocol (43076),Movie,9,24,2014,Hindi,104,TV-MA,6.8,23727.56,4664.02,6,False,2026-09-07 16:37:40.325230,2026-09-07 16:37:40.325261,2675.64,976.95,456.94,2018.69,50.87,1037.91,35608.58,0.131,0.7415,336.45,52760.32,74.28,19,3,2,65.37,26.32,0.0,0.0,0.0,Family,Blumhouse Productions,35608.58,17151.74,0.4817,710.29,0.6,0.6081,0.6292,EXPAND
43077,Chronicles of Avalon - Fallout (43077),Movie,15,18,2024,Japanese,175,R,7.2,17887.94,0.0,9,True,2026-09-07 16:37:40.327065,2026-09-07 16:37:40.327086,2576.18,399.71,293.05,1924.4,0.0,708.24,23789.52,0.0,0.8602,213.82,20453.32,58.3,15,1,2,51.34,0.0,0.0,0.0,0.0,Romance,Lucasfilm,23789.52,-3336.2,-0.1402,350.83,0.3333,0.1527,0.3582,COST_REVIEW
43078,Tomorrow 2 (43078),Movie,10,122,2016,Hindi,174,PG,5.0,58054.42,3728.06,3,False,2026-09-07 16:37:40.330169,2026-09-07 16:37:40.330207,3753.06,1472.77,1094.66,3037.82,114.36,1423.48,72678.63,0.0513,0.8504,1012.61,9441.98,35.08,16,4,0,52.05,0.0,0.0,0.0,0.0,Fantasy,Crown Pictures,72678.63,-63236.65,-0.8701,269.16,1.0,0.0286,0.0177,COST_REVIEW
43079,Odyssey 2 (43079),Movie,16,138,2018,English,83,R,5.8,30032.33,3194.97,4,False,2026-09-07 16:37:40.334798,2026-09-07 16:37:40.334833,2523.48,463.75,266.69,2077.01,106.9,1039.9,39705.03,0.0805,0.8199,519.25,58390.36,109.09,23,5,2,73.56,52.17,0.0,0.0,0.0,Sci-Fi,Summit Cinema 138,39705.03,18685.33,0.4706,535.25,0.7143,0.6669,0.6251,EXPAND
43080,Empire of Darkness (43080),Movie,9,140,2020,English,172,G,7.2,15439.05,998.31,8,False,2026-09-07 16:37:40.340027,2026-09-07 16:37:40.340064,1322.31,271.57,383.09,1328.72,22.44,622.92,20388.41,0.049,0.8221,166.09,67237.81,85.97,28,6,1,65.48,32.14,0.0,0.0,0.0,Family,Prism Productions 140,20388.41,46849.4,2.2978,782.11,0.8571,0.7466,0.9322,EXPAND
43081,The Secret Requiem (43081),Series,7,15,2020,English,47,PG,6.8,29982.5,0.0,13,True,2026-09-07 16:37:40.343895,2026-09-07 16:37:40.343932,3503.85,774.51,287.59,3445.41,0.0,1512.82,39506.68,0.0,0.8476,265.03,24705.52,31.87,19,0,5,42.0,15.79,0.0,0.0,0.0,Documentary,Lionsgate Films,39506.68,-14801.16,-0.3746,775.2,0.0,0.2147,0.231,EXIT_OR_RENEGOTIATE
43082,Vengeance 5 (43082),Movie,7,102,2019,Spanish,173,R,6.6,23434.37,4488.21,7,False,2026-09-07 16:37:40.346029,2026-09-07 16:37:40.346050,2779.43,503.89,303.58,1757.21,152.88,1279.18,34698.75,0.1293,0.7555,251.03,46771.87,75.1,22,10,0,67.48,22.73,0.0,0.0,0.0,Documentary,Prism Entertainment 102,34698.75,12073.12,0.3479,622.79,1.0,0.5362,0.581,EXPAND
43083,Age of Destiny - Unbound (43083),Series,17,239,2018,Hindi,36,PG,7.0,29581.35,2585.24,6,False,2026-09-07 16:37:40.347919,2026-09-07 16:37:40.347944,2324.16,953.67,573.49,1786.07,67.17,718.65,38589.8,0.067,0.8268,297.68,52594.52,68.78999999999999,22,7,2,64.37,40.91,0.0,0.0,0.0,Sports,Atlantic Entertainment 239,38589.8,14004.72,0.3629,764.57,0.7778,0.6062,0.5859,EXPAND
43084,Whispers in Nemesis - Rising,Series,4,84,2023,English,60,NC-17,5.0,36007.16,7363.41,3,False,2026-09-07 16:37:40.351112,2026-09-07 16:37:40.351145,2860.73,1609.63,198.26,1876.59,137.62,2117.49,52170.89,0.1411,0.745,625.53,58488.21000000001,90.47,20,5,1,57.43,5.0,0.0,0.0,0.0,Biography,Pacific Motion Pictures,52170.89,6317.32,0.1211,646.49,0.8333,0.6679,0.4872,RENEW
43085,Thunder 2 (43085),Movie,14,214,2023,Hindi,84,TV-MA,6.3,14253.33,1792.75,10,False,2026-09-07 16:37:40.353860,2026-09-07 16:37:40.353884,2045.91,574.47,306.95,2054.73,20.22,877.43,21925.79,0.0818,0.7434,205.47,38011.6,83.68,28,9,2,58.11,25.0,0.0,0.0,0.0,Mystery,Beacon Motion Pictures 214,21925.79,16085.81,0.7336,454.25,0.8182,0.4159,0.7071,RENEW
43086,Thunder 5 (43086),Movie,18,54,2010,Hindi,115,R,5.2,43293.62,0.0,13,True,2026-09-07 16:37:40.356084,2026-09-07 16:37:40.356109,5544.48,1792.81,717.89,4762.16,0.0,1416.15,57527.11,0.0,0.849,366.32,50443.81,96.16999999999999,28,8,3,54.58,25.0,0.0,0.0,0.0,Thriller,Vanguard Films,57527.11,-7083.3,-0.1231,524.53,0.7273,0.5803,0.3665,COST_REVIEW
43087,Code Redemption - Reborn (43087),Movie,4,180,2023,Hindi,90,TV-MA,6.8,21397.9,3387.9,3,False,2026-09-07 16:37:40.359484,2026-09-07 16:37:40.359519,3083.1,770.51,483.93,1110.19,56.47,1035.43,31325.43,0.1082,0.7815,370.06,67223.8,78.19,16,2,2,60.95,43.75,0.0,0.0,0.0,Biography,Orion Films 180,31325.43,35898.37,1.146,859.75,0.5,0.7464,0.8026,EXPAND
43088,Storm: Endgame (43088),Movie,7,176,2012,Hindi,174,NC-17,4.6,29378.43,6575.93,10,False,2026-09-07 16:37:40.361929,2026-09-07 16:37:40.361956,3956.38,1160.9,465.55,3096.61,79.79,1422.78,46136.37,0.1425,0.7225,309.66,13038.4,47.62,18,2,6,47.24,11.11,0.0,0.0,0.0,Documentary,Mirage Interactive 176,46136.37,-33097.97,-0.7174,273.8,0.25,0.0619,0.0606,COST_REVIEW
43089,The Last Destiny (43089),Movie,16,8,2020,Hindi,142,TV-MA,7.8,47950.33,9570.85,5,False,2026-09-07 16:37:40.365401,2026-09-07 16:37:40.365434,4612.37,1021.34,265.81,3045.5,321.89,2068.26,68856.35,0.139,0.7634,609.1,40242.32,87.65,21,7,2,60.24,9.52,38999.0,260210.26,901528.58,Sci-Fi,A24,329066.61,-288824.29,-0.8777,459.13,0.7778,0.4489,0.0165,COST_REVIEW
43090,Valor 3 (43090),Series,15,260,2013,English,51,TV-PG,6.2,42925.84,0.0,10,True,2026-09-07 16:37:40.369645,2026-09-07 16:37:40.369683,3046.52,1473.91,638.24,2894.14,0.0,1518.12,52496.77,0.0,0.8757,289.41,42588.47,55.57,21,8,1,62.49,33.33,0.0,0.0,0.0,Romance,Pinnacle Motion Pictures,52496.77,-9908.3,-0.1887,766.39,0.8889,0.4815,0.3316,COST_REVIEW
43091,Kingdom of Honor - Resurgence,Movie,10,155,2012,English,133,PG,8.3,30912.11,0.0,8,True,2026-09-07 16:37:40.374750,2026-09-07 16:37:40.374799,3606.19,1081.02,708.92,2504.11,0.0,1676.55,40488.9,0.0,0.8525,313.01,74757.27,123.85,25,8,2,75.55,40.0,0.0,0.0,0.0,Fantasy,Vanguard Pictures,40488.9,34268.37,0.8464,603.61,0.8,0.8019,0.7388,EXPAND
43092,Rise of Requiem - Vindication (43092),Movie,13,36,2012,Spanish,75,PG-13,7.1,20198.34,4910.69,5,False,2026-09-07 16:37:40.381131,2026-09-07 16:37:40.381222,1851.77,747.44,205.44,1573.25,105.04,505.89,30097.86,0.1632,0.7326,314.65,13991.619999999999,70.48,19,4,2,64.04,26.32,0.0,0.0,0.0,Music,Atlas Motion Pictures,30097.86,-16106.24,-0.5351,198.52,0.6667,0.0726,0.1423,COST_REVIEW
43093,Ascendance 2 (43093),Movie,15,7,2018,Hindi,93,R,7.5,39825.42,0.0,8,True,2026-09-07 16:37:40.388710,2026-09-07 16:37:40.388781,3914.32,1683.61,453.85,3560.81,0.0,963.58,50401.59,0.0,0.8678,445.1,50979.600000000006,99.61,21,1,0,63.37,33.33,0.0,0.0,0.0,Romance,HBO Entertainment,50401.59,578.01,0.0115,511.79,1.0,0.5872,0.4343,MONITOR
43094,The Secret Redemption - Revelation,Series,19,259,2016,English,43,PG,7.7,25418.05,4690.14,6,False,2026-09-07 16:37:40.393883,2026-09-07 16:37:40.393929,2499.34,1221.09,143.63,2134.77,151.77,784.76,37043.55,0.1266,0.7536,355.8,16728.719999999998,74.67,23,8,1,70.59,34.78,0.0,0.0,0.0,War,Zenith Cinema 259,37043.55,-20314.83,-0.5484,224.04,0.8889,0.1052,0.1354,COST_REVIEW
43095,Age of Illusion (43095),Movie,16,140,2013,Spanish,142,PG,6.1,31823.99,0.0,4,True,2026-09-07 16:37:40.396839,2026-09-07 16:37:40.396866,4591.78,1270.1,700.77,2121.07,0.0,868.28,41375.99,0.0,0.8801,530.27,43118.560000000005,57.629999999999995,22,3,2,45.36,0.0,0.0,0.0,0.0,Sci-Fi,Prism Productions 140,41375.99,1742.57,0.0421,748.2,0.6,0.4881,0.4493,MONITOR
43096,Before Requiem (43096),Movie,3,193,2021,English,165,PG-13,4.7,35432.46,0.0,11,True,2026-09-07 16:37:40.401284,2026-09-07 16:37:40.401330,2345.54,1675.59,791.64,2336.29,0.0,1756.02,44337.54,0.0,0.8521,212.39,50436.89,99.18,26,6,5,63.04,23.08,0.0,0.0,0.0,Animation,Crown Entertainment,44337.54,6099.35,0.1376,508.54,0.5455,0.5802,0.4946,RENEW
43097,Reckoning 2 (43097),Series,1,220,2024,English,33,PG-13,7.8,39610.03,4399.8,15,False,2026-09-07 16:37:40.406801,2026-09-07 16:37:40.406846,3065.0,1356.53,326.69,4043.98,130.09,1290.3,54222.42,0.0811,0.787,269.6,33666.97,82.14,19,1,3,46.74,10.53,0.0,0.0,0.0,Action,Omni Motion Pictures 220,54222.42,-20555.45,-0.3791,409.87,0.25,0.3504,0.2282,COST_REVIEW
43098,Justice 4 (43098),Movie,6,10,2017,Hindi,83,TV-PG,5.0,39875.81,0.0,9,True,2026-09-07 16:37:40.414857,2026-09-07 16:37:40.414902,4574.35,1001.96,369.65,3643.92,0.0,1330.69,50796.38,0.0,0.8751,404.88,88031.38,146.04,21,7,1,75.3,52.38,0.0,0.0,0.0,Crime,20th Century Studios,50796.38,37235.0,0.733,602.79,0.875,0.8723,0.7069,EXPAND
43099,Return of Darkness (43099),Movie,9,8,2019,English,133,TV-MA,6.0,25140.86,6147.29,10,False,2026-09-07 16:37:40.424100,2026-09-07 16:37:40.424225,3508.11,956.57,394.04,3222.17,182.88,955.11,40507.03,0.1518,0.7073,322.22,52473.37000000001,92.41,26,7,5,55.75,26.92,0.0,0.0,0.0,Family,A24,40507.03,11966.34,0.2954,567.83,0.5833,0.6049,0.5608,RENEW
43100,Shadow of Ascendance (43100),Movie,18,118,2019,English,153,NC-17,8.3,33251.56,4422.86,8,False,2026-09-07 16:37:40.428953,2026-09-07 16:37:40.429001,4742.17,1640.39,309.53,2765.56,70.37,2139.78,49342.22,0.0896,0.77,345.7,71486.14,82.08,25,9,2,72.17,44.0,0.0,0.0,0.0,Thriller,Zenith Cinema,49342.22,22143.92,0.4488,870.93,0.8182,0.7795,0.6175,EXPAND
43101,Chronicles of Honor (43101),Movie,3,297,2017,English,90,NC-17,8.0,29767.9,0.0,13,True,2026-09-07 16:37:40.434332,2026-09-07 16:37:40.434390,3282.87,1185.95,275.12,3700.2,0.0,631.43,38843.47,0.0,0.8509,284.63,146737.32,132.06,29,9,2,78.42,37.93,0.0,0.0,0.0,Animation,Apex Interactive,38843.47,107893.85,2.7777,1111.14,0.8182,0.9847,0.9556,EXPAND
43102,Monolith: Revelation (43102),Series,6,76,2011,English,46,TV-PG,5.9,29224.51,6415.02,15,False,2026-09-07 16:37:40.438273,2026-09-07 16:37:40.438341,1844.37,1429.53,381.21,3400.79,87.4,1859.09,44641.92,0.1437,0.696,226.72,27246.2,87.71000000000001,19,4,1,67.13,26.32,0.0,0.0,0.0,Crime,Silver Pictures,44641.92,-17395.72,-0.3897,310.64,0.8,0.2539,0.2221,COST_REVIEW
43103,Labyrinth 3 (43103),Movie,13,7,2020,English,145,R,5.8,22538.33,2527.56,6,False,2026-09-07 16:37:40.444193,2026-09-07 16:37:40.444247,2088.39,355.74,367.55,1967.82,80.2,1269.58,31195.17,0.081,0.7894,327.97,35173.82,85.58,16,6,0,73.3,62.5,0.0,0.0,0.0,Music,HBO Entertainment,31195.17,3978.65,0.1275,411.01,1.0,0.3734,0.4902,RENEW
43104,Empire of Genesis - Rising,Movie,4,296,2024,English,93,TV-Y,8.2,12870.62,1871.88,11,False,2026-09-07 16:37:40.448184,2026-09-07 16:37:40.448225,1836.57,309.44,71.31,1454.25,39.99,352.34,18806.4,0.0995,0.782,132.2,67076.42,62.800000000000004,21,4,1,46.55,4.76,0.0,0.0,0.0,Biography,Solar Pictures,18806.4,48270.02,2.5667,1068.1,0.8,0.7452,0.947,MONITOR
43105,Song of Genesis (43105),Movie,14,162,2018,Spanish,160,TV-PG,6.4,25473.62,6301.76,13,False,2026-09-07 16:37:40.451218,2026-09-07 16:37:40.451236,2674.6,626.04,575.05,2987.75,106.53,935.7,39681.05,0.1588,0.7094,229.83,38352.54,80.89,18,7,0,80.4,33.33,0.0,0.0,0.0,Mystery,Nexus Motion Pictures 162,39681.05,-1328.51,-0.0335,474.13,1.0,0.4216,0.4122,MONITOR
43106,Genesis 3 (43106),Movie,10,51,2024,English,115,TV-PG,6.8,44782.43,4497.97,11,False,2026-09-07 16:37:40.452437,2026-09-07 16:37:40.452451,5615.5,1340.69,871.67,2725.43,149.67,1595.65,61579.01,0.073,0.8184,247.77,43003.369999999995,55.66,18,3,2,55.68,22.22,0.0,0.0,0.0,Fantasy,Atlas Pictures,61579.01,-18575.64,-0.3017,772.61,0.6,0.4866,0.2709,COST_REVIEW
43107,Song of Requiem (43107),Series,9,54,2024,English,27,NC-17,5.7,33738.56,3572.27,11,False,2026-09-07 16:37:40.454185,2026-09-07 16:37:40.454211,2841.71,542.44,228.05,1803.01,109.33,1835.28,44670.65,0.08,0.8189,163.91,73092.19,75.55,19,4,3,57.88,21.05,0.0,0.0,0.0,Family,Vanguard Films,44670.65,28421.54,0.6362,967.47,0.5714,0.7914,0.6794,RENEW
43108,Prophecy of Destiny - Resurgence,Movie,18,173,2013,English,155,G,6.7,36350.68,0.0,12,True,2026-09-07 16:37:40.457028,2026-09-07 16:37:40.457053,2262.85,1708.44,599.9,2425.75,0.0,1571.93,44919.55,0.0,0.8596,202.15,51207.22,70.52,18,4,1,58.21,27.78,0.0,0.0,0.0,Thriller,Omni Pictures 173,44919.55,6287.67,0.14,726.14,0.8,0.5903,0.4956,RENEW
43109,The Secret Silence (43109),Movie,18,154,2020,Korean,114,G,5.2,35458.75,2337.01,5,False,2026-09-07 16:37:40.457972,2026-09-07 16:37:40.457982,3973.24,1409.4,271.18,1572.37,71.96,2044.26,47138.17,0.0496,0.8365,314.47,33470.270000000004,76.56,21,3,2,54.25,14.29,0.0,0.0,0.0,Thriller,Orion Motion Pictures,47138.17,-13667.9,-0.29,437.18,0.6,0.3471,0.2769,COST_REVIEW
43110,Empire of Nemesis (43110),Series,9,267,2010,English,56,PG-13,4.7,36420.26,0.0,6,True,2026-09-07 16:37:40.458715,2026-09-07 16:37:40.458722,4922.14,653.31,680.75,2214.47,0.0,911.76,45802.69,0.0,0.9026,369.08,12196.38,37.440000000000005,14,7,1,51.65,7.14,0.0,0.0,0.0,Family,Solar Interactive 267,45802.69,-33606.31,-0.7337,325.76,0.875,0.0526,0.0547,COST_REVIEW
43111,The Secret Midnight - Revelation (43111),Series,16,279,2017,English,52,TV-PG,6.5,37221.66,7938.11,7,False,2026-09-07 16:37:40.459663,2026-09-07 16:37:40.459674,5550.65,785.91,330.94,2694.11,199.92,2135.4,56856.7,0.1396,0.7523,384.87,58176.33,80.49000000000001,17,7,1,70.88,41.18,0.0,0.0,0.0,Sci-Fi,Zenith Cinema 279,56856.7,1319.63,0.0232,722.78,0.875,0.6647,0.4399,MONITOR
43112,Freedom 4 (43112),Movie,10,165,2020,English,112,TV-Y,6.9,31349.8,0.0,14,True,2026-09-07 16:37:40.461042,2026-09-07 16:37:40.461059,4269.73,1132.0,304.25,3978.2,0.0,732.64,41766.62,0.0,0.8528,284.16,35656.58,74.89,24,11,1,69.34,41.67,0.0,0.0,0.0,Fantasy,Vanguard Studios,41766.62,-6110.04,-0.1463,476.12,0.9167,0.3811,0.3546,COST_REVIEW
43113,Requiem: Unbound (43113),Series,5,87,2023,English,37,NC-17,7.4,14221.2,2746.88,14,False,2026-09-07 16:37:40.463093,2026-09-07 16:37:40.463119,1562.33,665.52,311.03,3839.43,60.34,744.13,24150.86,0.1137,0.6535,274.24,6170.08,64.62,14,9,2,59.28,21.43,0.0,0.0,0.0,Comedy,Vanguard Cinema,24150.86,-17980.78,-0.7445,95.48,0.8182,0.0094,0.0504,COST_REVIEW
43114,Call of Odyssey - Rising,Movie,6,236,2021,Spanish,87,PG-13,7.3,30357.97,5893.72,6,False,2026-09-07 16:37:40.465252,2026-09-07 16:37:40.465264,3484.65,548.46,340.76,1761.15,123.21,995.82,43505.74,0.1355,0.7779,293.53,82633.79,177.44,22,10,1,75.14,50.0,0.0,0.0,0.0,Crime,Pacific Entertainment,43505.74,39128.05,0.8994,465.7,0.9091,0.8466,0.7528,EXPAND
43115,Heart of Tomorrow (43115),Movie,11,218,2015,English,159,TV-Y,7.4,38436.17,0.0,4,True,2026-09-07 16:37:40.466062,2026-09-07 16:37:40.466071,5157.16,1159.45,834.23,1379.66,0.0,1059.38,48026.05,0.0,0.9077,344.92,47133.19,98.77000000000001,15,4,0,69.87,53.33,0.0,0.0,0.0,History,Summit Group 218,48026.05,-892.86,-0.0186,477.2,1.0,0.541,0.4194,MONITOR
43116,Horizon 3 (43116),Series,17,230,2025,Korean,31,TV-Y,7.0,36569.7,5579.65,3,False,2026-09-07 16:37:40.466628,2026-09-07 16:37:40.466633,2259.38,804.55,737.56,1005.74,115.54,940.8,48012.92,0.1162,0.8087,335.25,100647.86,85.83,17,5,1,63.01,17.65,0.0,0.0,0.0,Sports,Beacon Media,48012.92,52634.94,1.0963,1172.64,0.8333,0.9175,0.7941,EXPAND
43117,Kingdom of Requiem - Retribution (43117),Series,1,190,2013,English,45,TV-PG,7.6,51119.32,0.0,5,True,2026-09-07 16:37:40.467265,2026-09-07 16:37:40.467272,7445.43,1089.45,582.39,2822.58,0.0,2508.7,65567.87,0.0,0.8932,564.52,20208.62,114.53,16,4,0,81.91,50.0,0.0,0.0,0.0,Action,Beacon Entertainment,65567.87,-45359.25,-0.6918,176.45,1.0,0.1493,0.0709,COST_REVIEW
43118,Inside Syndicate (43118),Movie,4,94,2025,English,168,NC-17,6.5,14435.48,2895.08,14,False,2026-09-07 16:37:40.467912,2026-09-07 16:37:40.467920,1556.29,585.4,271.3,2191.28,74.94,971.16,22980.93,0.126,0.6959,156.52,21284.72,69.7,16,7,1,70.86,50.0,0.0,0.0,0.0,Biography,Pacific Group,22980.93,-1696.21,-0.0738,305.38,0.875,0.1649,0.3915,COST_REVIEW
43119,Song of Nemesis (43119),Movie,2,44,2024,English,105,R,8.7,22534.26,0.0,10,True,2026-09-07 16:37:40.469198,2026-09-07 16:37:40.469213,3282.9,989.87,116.31,3024.07,0.0,1183.34,31130.75,0.0,0.8293,302.41,112202.59,137.35,27,7,0,79.61,55.56,0.0,0.0,0.0,Adventure,Horizon Pictures,31130.75,81071.84,2.6042,816.91,1.0,0.9448,0.9488,EXPAND
43120,Shadow of Valor - Fallout,Movie,11,165,2010,English,87,TV-PG,5.9,12802.19,2267.59,7,False,2026-09-07 16:37:40.470447,2026-09-07 16:37:40.470455,1649.01,604.78,210.88,1428.24,58.81,573.67,19595.17,0.1157,0.7375,204.03,53794.909999999996,65.67,14,2,1,70.28,42.86,0.0,0.0,0.0,History,Vanguard Studios,19595.17,34199.74,1.7453,819.17,0.6667,0.6192,0.8871,EXPAND
43121,Edge of Protocol - Ascension,Movie,8,264,2020,English,113,R,6.8,19837.67,0.0,14,True,2026-09-07 16:37:40.471131,2026-09-07 16:37:40.471138,1462.21,772.47,427.78,3053.34,0.0,467.23,26020.7,0.0,0.8186,218.1,66629.95999999999,86.29,21,6,2,68.07,38.1,0.0,0.0,0.0,Drama,Beacon Interactive,26020.7,40609.26,1.5607,772.16,0.75,0.7417,0.867,EXPAND
43122,The Last Silence - Resurgence,Movie,12,272,2023,English,155,TV-PG,7.6,45390.14,0.0,8,True,2026-09-07 16:37:40.471936,2026-09-07 16:37:40.471943,3398.51,785.14,993.36,1799.19,0.0,2641.59,55007.93,0.0,0.8869,224.9,59908.53,157.07,23,9,1,72.86,34.78,0.0,0.0,0.0,Horror,Summit Productions,55007.93,4900.6,0.0891,381.41,0.9,0.6823,0.4719,MONITOR
43123,Beyond the Protocol - Resurgence,Movie,16,248,2019,Hindi,151,R,7.3,23053.57,2228.57,5,False,2026-09-07 16:37:40.472500,2026-09-07 16:37:40.472506,2116.97,633.91,400.89,2131.58,50.82,1138.91,31755.22,0.0702,0.7926,426.32,33775.94,128.99,24,5,0,70.51,25.0,0.0,0.0,0.0,Sci-Fi,Silver Productions,31755.22,2020.72,0.0636,261.85,1.0,0.3521,0.4591,MONITOR
43124,Illusion 5 (43124),Movie,20,284,2020,Hindi,119,R,7.6,17826.42,1554.28,12,False,2026-09-07 16:37:40.473034,2026-09-07 16:37:40.473040,1493.12,542.89,214.78,3460.33,30.66,587.19,25709.67,0.0605,0.7515,288.36,35996.41,71.7,23,2,1,50.24,21.74,0.0,0.0,0.0,Western,Silver Pictures 284,25709.67,10286.74,0.4001,502.04,0.6667,0.3858,0.5998,RENEW
43125,Heart of Freedom - Chronicles,Series,13,25,2013,German,59,TV-PG,5.9,25372.26,3732.71,13,False,2026-09-07 16:37:40.473603,2026-09-07 16:37:40.473609,2525.48,625.58,620.12,2057.55,77.04,1265.06,36275.8,0.1029,0.769,158.27,24511.98,77.12,20,2,0,52.66,15.0,0.0,0.0,0.0,Music,CJ ENM Entertainment,36275.8,-11763.82,-0.3243,317.84,1.0,0.2116,0.2584,COST_REVIEW
43126,Beyond the Light (43126),Series,9,65,2013,Hindi,44,TV-MA,5.9,31853.15,1714.89,9,False,2026-09-07 16:37:40.474249,2026-09-07 16:37:40.474257,3642.45,1079.68,789.78,2122.83,33.8,1926.94,43163.52,0.0397,0.8224,235.87,59790.89,66.77,25,3,5,47.32,16.0,0.0,0.0,0.0,Family,Solar Group,43163.52,16627.37,0.3852,895.48,0.375,0.6812,0.5945,MONITOR
43127,Chronicles of Ascendance (43127),Movie,15,197,2013,Korean,158,TV-PG,7.8,32870.5,0.0,5,True,2026-09-07 16:37:40.475032,2026-09-07 16:37:40.475043,3263.78,760.7,180.75,1352.22,0.0,1028.12,39456.07,0.0,0.9158,270.44,40426.17,83.99,21,4,1,55.96,14.29,0.0,0.0,0.0,Romance,Prism Group 197,39456.07,970.1,0.0246,481.32,0.8,0.4514,0.4407,MONITOR
